Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
"Indicador: Proporção de crianças de 1 (um) ano de idade vacinadas na APS contra Difteria, Tétano, Coqueluche, Hepatite B, infecções causadas por haemophilus influenzae tipo b e Poliomielite inativada"
Dados Preliminares:
Considerado apenas (eSF e eAP) válidas para o componente de desempenho
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q1 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
SP;354700;SANTA MARIA DA SERRA;0;0;0;0;0;0;18;0;6236;
MG;316660;SERRA DA SAUDADE;0;1;0;0;1;891;1;0;776;
TO;170270;AURORA DO TOCANTINS;0;10;0;10;6;3471;6;167;3783;
GO;521940;SANTA RITA DO ARAGUAIA;0;10;0;3;10;4575;20;30;8935;
PR;410670;CRUZEIRO DO SUL;0;11;0;0;11;3163;15;0;4449;
PI;221062;SEBASTIÃO BARROS;0;11;0;11;12;4285;10;92;3451;
SP;351820;GUARARAPES;0;12;0;1;12;3830;103;8;33100;
MG;310610;BELMIRO BRAGA;0;12;0;12;5;3426;5;240;3425;
RS;431575;RIOZINHO;0;13;0;13;12;4441;13;108;4676;
PA;150640;SANTA CRUZ DO ARARI;0;13;0;13;8;3475;23;163;10314;
MG;310680;BIAS FORTES;0;14;0;14;5;3314;5;280;3329;
MG;313680;JURAMENTO;0;14;0;14;8;4282;8;175;4345;
MG;312600;FLORESTAL;0;15;0;15;11;5602;15;136;7533;
MG;314230;MOEDA;0;15;0;15;12;5097;12;125;4934;
ES;320035;ALTO RIO NOVO;0;16;0;16;18;6099;23;89;7874;
PR;410655;CORUMBATAÍ DO SUL;0;16;0;9;16;4587;11;56;3127;
PI;220669;MURICI DOS PORTELAS;0;17;0;17;17;5350;29;100;9209;
PR;410045;ALTAMIRA DO PARANÁ;0;18;0;0;18;3758;8;0;1682;
PR;410465;CARAMBEÍ;0;18;0;18;13;3252;94;138;23825;
PR;412795;TUPÃSSI;0;19;0;11;19;6654;23;58;8109;
RJ;330530;SÃO SEBASTIÃO DO ALTO;0;19;0;19;21;7745;26;90;9387;
PR;411260;JARDIM OLINDA;0;2;0;0;2;1310;2;0;1320;
RS;432218;TUPANCI DO SUL;0;2;0;0;2;1480;2;0;1459;
RS;432035;SENTINELA DO SUL;0;2;0;1;2;1056;11;50;5609;
RS;431075;IVORÁ;0;2;0;2;1;2469;1;200;1881;
PR;411275;JESUÍTAS;0;22;0;1;22;6949;26;5;8330;
SP;351860;GUARIBA;0;22;0;6;22;6036;147;27;40487;
RO;110050;NOVO HORIZONTE DO OESTE;0;24;0;20;24;7716;26;83;8329;
MG;310640;BELO VALE;0;29;0;20;29;9201;24;69;7719;
RS;432235;UNIÃO DA SERRA;0;3;0;3;0;1301;0;0;1118;
RJ;330015;APERIBÉ;0;31;0;26;31;11299;33;84;11901;
RJ;330095;COMENDADOR LEVY GASPARIAN;0;36;0;29;36;10220;30;81;8576;
MG;314460;NEPOMUCENO;0;37;0;37;39;15270;69;95;26826;
ES;320310;JERÔNIMO MONTEIRO;0;39;0;39;36;12213;36;108;12265;
MG;312460;ESTRELA DALVA;0;4;0;0;4;2037;4;0;2325;
MG;313860;LIMA DUARTE;0;43;0;35;43;15040;48;81;16724;
MG;311470;CARVALHÓPOLIS;0;5;0;0;5;2504;7;0;3597;
SC;421430;RANCHO QUEIMADO;0;5;0;1;5;2621;6;20;2887;
MG;311960;CORONEL PACHECO;0;5;0;3;5;2562;6;60;3090;
RS;431673;SANTA CECÍLIA DO SUL;0;5;0;5;5;1844;4;100;1634;
SP;350500;BARÃO DE ANTONINA;0;6;0;0;6;2792;7;0;3498;
MG;312520;FAMA;0;6;0;6;2;2382;2;300;2376;
SP;351530;ESTRELA DO NORTE;0;9;0;6;9;3133;8;67;2770;
SP;353830;PIQUEROBI;0;9;0;9;6;3927;6;150;3699;
MG;311560;CEDRO DO ABAETÉ;1;1;100;1;0;1417;0;0;1157;
PI;220710;OLHO D'ÁGUA DO PIAUÍ;1;10;10;3;10;2727;9;30;2468;
SC;421125;MORRO GRANDE;1;11;9;11;12;3428;10;92;2888;
SP;354360;RIFAINA;1;11;9;2;11;4058;10;18;3640;
MG;314900;PEDRA DOURADA;1;13;8;13;5;3200;4;260;2532;
MG;312710;FRUTAL;1;139;1;22;139;36159;230;16;60012;
SC;420127;ARABUTÃ;1;15;7;11;15;4831;13;73;4267;
RJ;330430;RIO BONITO;1;161;1;161;167;46271;219;96;60573;
SP;354570;SANTA ALBERTINA;1;18;6;9;18;6009;18;50;6022;
SC;421835;TREVISO;1;19;5;19;8;4444;7;238;3966;
MG;316820;TAPIRAÍ;1;2;50;2;2;1810;2;100;1872;
RJ;330590;TRAJANO DE MORAES;1;21;5;12;21;7214;31;57;10640;
SP;350970;CAMPOS DO JORDÃO;1;225;0;161;225;49902;236;72;52405;
RN;240130;AUGUSTO SEVERO;1;25;4;25;21;7942;26;119;9670;
ES;320200;DORES DO RIO PRETO;1;27;4;27;20;7671;18;135;6771;
PI;220202;BURITI DOS MONTES;1;28;4;28;15;7873;16;187;8264;
SP;351010;CÂNDIDO RODRIGUES;1;3;33;1;3;3043;3;33;2799;
RS;432285;VESPASIANO CORREA;1;3;33;2;3;2496;2;67;1795;
RJ;330245;MACUCO;1;31;3;17;31;6902;25;55;5623;
RJ;330450;RIO DAS FLORES;1;36;3;36;16;9062;17;225;9344;
MG;315480;RIO ACIMA;1;36;3;36;35;10774;34;103;10420;
MG;315490;RIO CASCA;1;38;3;38;37;14034;36;103;13473;
SP;355460;TIMBURI;1;4;25;1;4;3152;3;25;2652;
GO;520050;ALOÂNDIA;1;4;25;4;2;2157;2;200;1986;
PI;220630;MIGUEL LEÃO;1;4;25;4;4;1834;3;100;1242;
SC;421880;TURVO;1;41;2;41;39;12590;40;105;12990;
ES;320440;RIO NOVO DO SUL;1;42;2;35;42;12478;39;83;11626;
ES;320480;SÃO JOSÉ DO CALÇADO;1;47;2;47;43;11614;39;109;10546;
RS;432065;SILVEIRA MARTINS;1;5;20;5;1;2254;1;500;2374;
MG;314570;OLIVEIRA FORTES;1;5;20;5;3;1907;3;167;2130;
GO;520929;GUARAÍTA;1;5;20;5;4;2672;3;125;1951;
MG;311390;CARMO DA CACHOEIRA;1;50;2;50;27;12333;27;185;12182;
BA;292710;RODELAS;1;50;2;50;53;9883;51;94;9442;
ES;320380;MUQUI;1;54;2;54;39;13810;44;138;15526;
SP;351890;GUZOLÂNDIA;1;6;17;1;6;2588;12;17;5307;
RS;432320;VICTOR GRAEFF;1;6;17;6;7;3245;6;86;2860;
GO;520015;ADELÂNDIA;1;7;14;7;5;2963;4;140;2516;
MG;313490;JACUTINGA;1;70;1;44;70;21509;85;63;26264;
MG;312630;FORTALEZA DE MINAS;1;8;13;8;8;3957;9;100;4437;
RS;431700;SANTANA DA BOA VISTA;1;9;11;9;10;4755;17;90;8067;
ES;320245;IBATIBA;1;97;1;97;96;22844;111;101;26426;
RS;431505;PORTO MAUÁ;10;10;100;10;1;2602;1;1000;2352;
MT;510450;INDIAVAÍ;10;10;100;10;10;2958;9;100;2779;
PB;250620;FREI MARTINHO;10;10;100;10;3;3240;3;333;2989;
PR;411965;PITANGUEIRAS;10;10;100;10;3;3505;3;333;3262;
SP;355475;TRABIJU;10;10;100;10;4;2234;3;250;1738;
RS;430223;BOA VISTA DO INCRA;10;10;100;10;5;2714;5;200;2616;
PB;251710;VÁRZEA;10;10;100;10;5;2956;5;200;2841;
RS;430655;DOM PEDRO DE ALCÂNTARA;10;10;100;10;5;2979;4;200;2527;
GO;521920;SANTA CRUZ DE GOIÁS;10;10;100;10;5;3002;5;200;2819;
RS;431520;PUTINGA;10;10;100;10;5;4213;5;200;3889;
SP;352820;MACEDÔNIA;10;10;100;10;6;3148;7;167;3692;
SC;421165;NOVO HORIZONTE;10;10;100;10;7;2877;6;143;2404;
MT;510719;RIBEIRÃOZINHO;10;10;100;10;7;2947;6;143;2422;
RS;431406;PASSA SETE;10;10;100;10;7;4416;9;143;5747;
SP;352080;INÚBIA PAULISTA;10;10;100;10;7;4454;6;143;4019;
MG;315740;SANTA CRUZ DO ESCALVADO;10;10;100;10;8;4771;8;125;4725;
RS;431937;SÃO PEDRO DO BUTIÁ;10;10;100;10;9;3446;8;111;2949;
RS;430965;HULHA NEGRA;10;10;100;10;9;5359;11;111;6836;
RS;430260;BRAGA;10;11;91;11;12;3883;10;92;3311;
RS;431531;QUATRO IRMÃOS;10;11;91;11;3;1864;3;367;1856;
RS;431342;NOVO MACHADO;10;11;91;11;5;3503;5;220;3256;
SP;353690;PEDRANÓPOLIS;10;11;91;11;6;3438;4;183;2481;
PR;410752;ESPERANÇA NOVA;10;11;91;11;7;2424;5;157;1665;
GO;520660;CUMARI;10;11;91;11;7;3215;6;157;2837;
MG;316230;SÃO JOÃO DA MATA;10;11;91;11;7;3286;6;157;2746;
RS;430740;ESMERALDA;10;11;91;11;7;3512;7;157;3287;
RS;431090;JACUTINGA;10;11;91;11;7;3781;7;157;3546;
RN;240040;ÁGUA NOVA;10;11;91;11;8;3606;7;138;3272;
RS;432132;TAQUARUÇU DO SUL;10;11;91;11;8;3735;7;138;3077;
PI;221010;SÃO JOSÉ DO PEIXE;10;12;83;12;10;4003;9;120;3741;
SE;280190;CUMBE;10;12;83;12;11;4536;10;109;3998;
SP;354690;SANTA LÚCIA;10;12;83;12;12;4137;26;100;8854;
MG;314950;PEQUERI;10;12;83;12;5;2872;6;240;3330;
RS;430705;ERNESTINA;10;12;83;12;6;3424;6;200;3170;
SP;355365;TAQUARAL;10;12;83;12;6;3526;5;200;2813;
RN;241060;RAFAEL GODEIRO;10;12;83;12;6;3680;5;200;3208;
GO;520680;DAMOLÂNDIA;10;12;83;12;7;4145;5;171;2953;
SE;280010;AMPARO DE SÃO FRANCISCO;10;12;83;12;8;2638;7;150;2380;
RS;432350;VISTA ALEGRE;10;12;83;12;8;3001;7;150;2739;
MG;315370;QUARTEL GERAL;10;12;83;12;8;3469;8;150;3584;
RS;430695;ENTRE RIOS DO SUL;10;12;83;12;9;3215;8;133;2758;
RS;431620;RONDINHA;10;13;77;10;13;5923;11;77;5080;
PI;221097;TANQUE DO PIAUÍ;10;13;77;13;10;3478;8;130;2773;
MG;315850;SANTANA DE PIRAPAMA;10;13;77;13;13;8070;12;100;7589;
MG;312580;FERNANDES TOURINHO;10;13;77;13;5;2802;6;260;3466;
SP;350745;BOREBI;10;13;77;13;5;3379;4;260;2683;
GO;522220;VILA BOA;10;13;77;13;6;5111;7;217;6312;
MG;310440;ARGIRITA;10;13;77;13;7;3330;6;186;2704;
GO;520505;CASTELÂNDIA;10;13;77;13;8;3727;7;163;3407;
TO;171110;ITAPORÃ DO TOCANTINS;10;13;77;13;9;2736;8;144;2420;
RS;431190;MARCELINO RAMOS;10;13;77;13;9;4983;8;144;4319;
SP;355310;TAIAÇU;10;14;71;10;14;6334;14;71;6320;
RS;430845;FORTALEZA DOS VALOS;10;14;71;11;14;4996;12;79;4285;
MG;316740;SILVIANÓPOLIS;10;14;71;11;14;6852;13;79;6248;
PI;220285;CORONEL JOSÉ DIAS;10;14;71;14;10;4815;10;140;4685;
RS;432290;VIADUTOS;10;14;71;14;11;5290;10;127;4690;
ES;320180;DIVINO DE SÃO LOURENÇO;10;14;71;14;15;4998;13;93;4270;
TO;170410;CENTENÁRIO;10;14;71;14;4;2172;5;350;2936;
MG;312910;GURINHATÃ;10;14;71;14;5;5902;5;280;5577;
RS;430063;AMARAL FERRADOR;10;14;71;14;7;4758;11;200;7085;
PR;411100;ITAMBARACÁ;10;15;67;10;15;5610;18;67;6549;
SP;355470;TORRINHA;10;15;67;10;15;5801;26;67;10056;
MG;316810;TAPIRA;10;15;67;15;11;4698;11;136;4832;
RS;430870;GAURAMA;10;15;67;15;11;6145;10;136;5489;
GO;520815;GAMELEIRA DE GOIÁS;10;15;67;15;12;5368;9;125;3880;
PI;221140;VÁRZEA GRANDE;10;15;67;15;15;4433;15;100;4386;
PR;410220;ATALAIA;10;15;67;15;16;4803;13;94;3881;
MT;510775;SALTO DO CÉU;10;15;67;15;17;4603;12;88;3295;
SC;421205;PALMEIRA;10;15;67;15;5;3045;4;300;2650;
RS;430637;DILERMANDO DE AGUIAR;10;15;67;15;5;3743;4;300;3002;
BA;291900;LAJEDINHO;10;15;67;15;6;4052;6;250;3758;
GO;521690;PILAR DE GOIÁS;10;15;67;15;8;2971;6;188;2194;
RN;240870;PARAÚ;10;16;63;16;13;3618;13;123;3750;
RS;430360;CAMBARÁ DO SUL;10;16;63;16;8;4546;11;200;6406;
PR;412690;TAPIRA;10;17;59;10;17;5299;18;59;5495;
RS;430320;CACIQUE DOBLE;10;17;59;17;11;4454;12;155;5074;
PI;220887;RIBEIRA DO PIAUÍ;10;17;59;17;11;4727;10;155;4488;
MG;313590;JESUÂNIA;10;17;59;17;13;5262;12;131;4780;
MA;210193;BERNARDO DO MEARIM;10;17;59;17;13;5458;15;131;6073;
MG;316650;SERRA AZUL DE MINAS;10;17;59;17;7;4569;7;243;4292;
RS;430550;CIRÍACO;10;17;59;17;8;4652;8;213;4719;
RS;431407;PASSO DO SOBRADO;10;18;56;18;11;6443;11;164;6574;
SP;353250;NEVES PAULISTA;10;18;56;18;12;5629;19;150;8923;
MG;314795;PATIS;10;19;53;19;12;5586;13;158;6002;
RS;430915;GRAMADO XAVIER;10;19;53;19;8;3347;10;238;4352;
PR;412865;VIRMOND;10;20;50;11;20;4449;18;55;4022;
RN;240370;FELIPE GUERRA;10;21;48;21;13;6455;12;162;5997;
GO;520725;DOVERLÂNDIA;10;21;48;21;14;7051;14;150;7247;
MG;311010;CAIANA;10;21;48;21;17;5686;17;124;5541;
MG;312100;DATAS;10;21;48;21;22;6357;19;95;5421;
GO;520250;ARUANÃ;10;21;48;21;22;7535;29;95;10110;
TO;170215;ARAGUANÃ;10;22;45;13;22;4923;26;59;5793;
PA;150560;PEIXE-BOI;10;22;45;15;22;7539;24;68;8081;
MA;210135;BACURITUBA;10;22;45;22;15;6116;14;147;5670;
PB;251040;OLHO D'ÁGUA;10;22;45;22;25;6192;26;88;6462;
MS;500755;SANTA RITA DO PARDO;10;22;45;22;3;6653;3;733;7900;
MG;312060;CRUCILÂNDIA;10;22;45;22;7;5896;6;314;5054;
MG;311787;CONFINS;10;23;43;13;23;6928;23;57;6800;
RS;431365;PALMARES DO SUL;10;25;40;17;25;7564;37;68;11330;
RS;430605;CRISTAL;10;26;38;26;23;8712;21;113;8067;
AP;160023;FERREIRA GOMES;10;34;29;18;34;6490;42;53;7967;
RS;430650;DOM FELICIANO;10;35;29;24;35;12028;45;69;15487;
GO;521150;ITUMBIARA;10;361;3;290;361;90595;422;80;105809;
MA;210450;GOVERNADOR ARCHER;10;38;26;29;38;9967;42;76;10886;
BA;290170;ANTÔNIO CARDOSO;10;38;26;38;23;10962;24;165;11677;
AP;160010;AMAPÁ;10;38;26;38;40;9028;41;95;9187;
SP;354995;SÃO LOURENÇO DA SERRA;10;40;25;20;40;11918;53;50;15978;
AP;160025;ITAUBAL;10;43;23;34;43;6923;35;79;5617;
RJ;330022;AREAL;10;51;20;51;43;13478;40;119;12669;
MA;210173;BELÁGUA;10;54;19;54;49;9027;41;110;7528;
RJ;330210;ITAOCARA;10;66;15;66;55;15771;81;120;23222;
MA;210845;PERITORÓ;10;74;14;74;74;17353;100;100;23364;
AM;130410;TAPAUÁ;10;86;12;21;86;12134;121;24;17015;
RJ;330515;SÃO JOSÉ DO VALE DO RIO PRETO;10;88;11;88;71;22396;69;124;21916;
PA;150520;OEIRAS DO PARÁ;10;91;11;91;86;14664;193;106;32850;
BA;292525;PONTO NOVO;100;103;97;103;83;18046;68;124;14819;
CE;230560;INDEPENDÊNCIA;100;111;90;111;68;24943;71;163;26187;
PR;411930;PINHÃO;100;115;87;115;136;27960;158;85;32559;
PE;260105;ARAÇOIABA;100;116;86;116;82;19705;86;141;20733;
PR;410240;BANDEIRANTES;100;128;78;128;122;31847;120;105;31211;
BA;290210;ARACI;100;152;66;152;107;32354;181;142;54648;
BA;293070;SIMÕES FILHO;100;254;39;254;205;49681;561;124;135783;
PE;260170;BELO JARDIM;100;273;37;219;273;57680;363;80;76687;
RS;430510;CAXIAS DO SUL;1000;1150;87;1150;819;235496;1799;140;517451;
BA;290620;CANARANA;101;111;91;111;108;27198;105;103;26325;
SC;420650;GUARAMIRIM;101;111;91;111;96;25351;173;116;45797;
RJ;330400;PIRAÍ;101;123;82;123;137;35785;113;90;29545;
PR;411420;MANDAGUARI;101;133;76;133;122;33443;126;109;34515;
PI;220830;PIRACURUCA;101;147;69;110;147;31967;133;75;28874;
MG;312800;GUANHÃES;101;152;66;152;151;37468;139;101;34573;
MG;310730;BOCAIÚVA;101;173;58;173;174;44103;198;99;50256;
BA;290290;BARRA DO CHOÇA;101;190;53;190;178;39890;139;107;31209;
PA;150670;SANTANA DO ARAGUAIA;101;214;47;214;84;36437;171;255;74419;
MG;310670;BETIM;1014;1197;85;1197;1228;315490;1731;97;444784;
AL;270320;IGREJA NOVA;102;111;92;111;92;25066;90;121;24586;
MG;315720;SANTA BÁRBARA;102;121;84;121;130;33912;121;93;31604;
MT;510320;COLÍDER;102;124;82;124;138;32363;143;90;33649;
MS;500470;IVINHEMA;102;128;80;128;139;29398;110;92;23232;
MG;315150;PIUMHI;102;132;77;132;137;39614;121;96;34918;
MS;500100;APARECIDA DO TABOADO;102;141;72;141;119;29387;106;118;26069;
PI;220040;ALTOS;102;240;43;199;240;47457;205;83;40605;
SP;352640;LARANJAL PAULISTA;103;117;88;117;125;33650;107;94;28785;
MG;315700;SALINAS;103;134;77;134;144;40888;147;93;41699;
BA;290670;CÂNDIDO SALES;103;138;75;138;95;26667;89;145;25053;
SP;352930;MATÃO;103;227;45;161;227;68085;279;71;83626;
SP;353440;OSASCO;1032;1484;70;1484;1077;253230;2976;138;699944;
RR;140010;BOA VISTA;1032;1620;64;1620;1676;311363;2259;97;419652;
CE;230830;MILAGRES;104;115;90;115;118;31467;103;97;27462;
CE;231195;SALITRE;104;116;90;116;93;20667;75;125;16635;
CE;230130;ARARIPE;104;119;87;119;122;24304;109;98;21654;
RS;431760;SANTO ANTÔNIO DA PATRULHA;104;121;86;121;105;37313;122;115;43171;
PE;261050;PASSIRA;104;122;85;122;114;30616;108;107;28894;
CE;230270;CAMPOS SALES;104;123;85;123;121;29105;114;102;27470;
BA;292950;SÃO SEBASTIÃO DO PASSÉ;104;144;72;144;124;37478;147;116;44430;
SP;350635;BERTIOGA;104;145;72;145;79;19203;267;184;64723;
MG;316870;TIMÓTEO;104;196;53;143;196;60374;294;73;90568;
GO;521450;NERÓPOLIS;105;124;85;124;145;29991;147;86;30395;
MG;315140;PITANGUI;105;127;83;127;94;28706;92;135;28215;
RS;431350;OSÓRIO;105;131;80;131;129;34546;173;102;46414;
PI;221120;URUÇUÍ;105;136;77;136;153;26673;124;89;21655;
BA;292800;SANTALUZ;105;137;77;137;118;30663;144;116;37531;
MT;510020;ÁGUA BOA;105;139;76;139;123;27083;119;113;26204;
RS;431180;MARAU;105;169;62;169;146;43184;152;116;44858;
RS;432145;TEUTÔNIA;106;107;99;107;76;22190;116;141;33766;
RO;110045;BURITIS;106;118;90;118;112;27472;165;105;40356;
BA;292050;MARACÁS;106;118;90;118;126;28634;90;94;20393;
MT;510480;JACIARA;106;129;82;129;139;28655;135;93;27807;
ES;320332;MARATAÍZES;106;157;68;157;141;34001;161;111;38883;
GO;521930;SANTA HELENA DE GOIÁS;106;162;65;130;162;40189;156;80;38808;
RN;241440;TOUROS;106;172;62;172;139;34158;136;124;33503;
GO;521180;JARAGUÁ;106;199;53;199;153;43577;180;130;51338;
AM;130185;IRANDUBA;106;211;50;211;214;34805;302;99;49011;
PA;150180;BREVES;106;397;27;250;397;47150;871;63;103497;
MG;311860;CONTAGEM;1060;1457;73;1457;1665;433950;2567;88;668949;
PR;410160;ARAPOTI;107;112;96;112;97;25874;106;115;28300;
MG;314530;NOVO CRUZEIRO;107;116;92;116;111;28385;122;105;31335;
AL;270310;IGACI;107;130;82;130;121;29870;104;107;25613;
PB;250180;BAYEUX;107;321;33;235;321;78115;400;73;97203;
RJ;330170;DUQUE DE CAXIAS;107;748;14;748;662;167207;3660;113;924624;
PE;260900;MACAPARANA;108;115;94;115;109;24975;111;106;25472;
CE;231310;TABULEIRO DO NORTE;108;118;92;118;109;32234;104;108;30807;
CE;230700;JAGUARUANA;108;130;83;130;113;34844;110;115;33834;
AL;270570;OLHO D'ÁGUA DAS FLORES;108;132;82;132;112;22081;110;118;21738;
CE;230940;NOVO ORIENTE;108;137;79;137;109;30182;104;126;28673;
MA;210945;RAPOSA;108;153;71;153;135;29971;140;113;31177;
RS;431240;MONTENEGRO;108;165;65;125;165;42813;254;76;65721;
PA;150620;SALINÓPOLIS;108;178;61;178;186;45117;169;96;40922;
MG;315120;PIRAPORA;108;193;56;193;183;49150;211;105;56640;
SP;353070;MOGI GUAÇU;108;263;41;263;303;84477;548;87;153033;
MG;312420;ESPERA FELIZ;109;117;93;117;107;26861;100;109;25122;
RN;240820;NÍSIA FLORESTA;109;133;82;133;133;33374;111;100;27938;
BA;293077;SOBRADINHO;109;143;76;143;130;26234;115;110;23233;
GO;521460;NIQUELÂNDIA;109;143;76;143;72;30779;110;199;46730;
BA;292700;RIO REAL;109;165;66;165;119;34870;140;139;40976;
RS;431800;SÃO BORJA;109;172;63;134;172;47683;216;78;60019;
PI;220550;JOSÉ DE FREITAS;109;214;51;172;214;43812;192;80;39336;
CE;231350;TRAIRI;109;221;49;221;183;44307;233;121;56291;
RO;110020;PORTO VELHO;1096;1397;78;1397;1546;305483;2730;90;539354;
SP;351512;EMILIANÓPOLIS;11;11;100;11;10;3699;9;110;3227;
MG;315300;PRATINHA;11;11;100;11;10;4089;9;110;3631;
SP;354450;RUBINÉIA;11;11;100;11;10;4424;7;110;3170;
BA;292780;SANTA CRUZ DA VITÓRIA;11;11;100;11;10;5039;13;110;6278;
RS;431210;MATA;11;11;100;11;11;4960;11;100;4797;
SP;354925;SÃO JOÃO DE IRACEMA;11;11;100;11;5;2413;4;220;1932;
SP;354625;SANTA CRUZ DA ESPERANÇA;11;11;100;11;5;2593;4;220;2153;
SC;421187;PAIAL;11;11;100;11;6;2263;4;183;1474;
SC;421568;SANTA TEREZINHA DO PROGRESSO;11;11;100;11;6;3050;5;183;2372;
RS;432215;TUNAS;11;11;100;11;6;3969;7;183;4577;
RS;432060;SEVERIANO DE ALMEIDA;11;11;100;11;6;4196;5;183;3631;
RS;431970;SÃO VALENTIM;11;11;100;11;7;3813;6;157;3259;
MG;312740;GONÇALVES;11;11;100;11;7;4983;6;157;4355;
SP;354470;SAGRES;11;11;100;11;8;3061;6;138;2430;
RN;240640;LAGOA DE VELHOS;11;12;92;12;10;3309;8;120;2732;
PR;412665;SULINA;11;12;92;12;10;4018;7;120;2930;
MG;310870;BRÁS PIRES;11;12;92;12;10;4403;10;120;4293;
PB;250220;BOM JESUS;11;12;92;12;12;3428;9;100;2575;
RS;431030;ILÓPOLIS;11;12;92;12;13;4295;12;92;4066;
MG;315090;PIRANGUÇU;11;12;92;12;14;5471;14;86;5488;
RS;431070;ITATIBA DO SUL;11;12;92;12;3;3723;3;400;3231;
RS;431142;LAJEADO DO BUGRE;11;12;92;12;4;2739;4;300;2566;
MT;510726;SANTO AFONSO;11;12;92;12;4;2824;5;300;3155;
SC;420287;BRUNÓPOLIS;11;12;92;12;5;3051;4;240;2368;
MG;316060;SANTO HIPÓLITO;11;12;92;12;5;3245;5;240;3065;
RS;430865;GARRUCHOS;11;12;92;12;6;3352;5;200;2886;
GO;520465;CAMPINAÇU;11;12;92;12;6;3881;6;200;3632;
PI;220855;PORTO ALEGRE DO PIAUÍ;11;12;92;12;7;2400;8;171;2720;
TO;171889;SANTA RITA DO TOCANTINS;11;12;92;12;7;2592;6;171;2386;
RS;430515;CERRO GRANDE;11;12;92;12;7;2821;6;171;2296;
SP;354010;PONGAÍ;11;12;92;12;7;3246;7;171;3400;
PB;251274;RIACHÃO;11;12;92;12;8;3514;8;150;3619;
PR;412210;RIO BOM;11;12;92;12;8;4066;6;150;3182;
TO;170105;ANGICO;11;12;92;12;9;3318;9;133;3454;
RJ;330060;BOM JESUS DO ITABAPOANA;11;120;9;120;138;33866;152;87;37203;
MG;312000;CÓRREGO NOVO;11;13;85;13;10;3117;9;130;2728;
PR;412490;SÃO JOÃO DO CAIUÁ;11;13;85;13;10;3429;17;130;5837;
MG;315320;PRESIDENTE JUSCELINO;11;13;85;13;10;4170;9;130;3606;
MG;312530;FARIA LEMOS;11;13;85;13;11;3287;11;118;3221;
PI;220793;PEDRO LAURENTINO;11;13;85;13;4;2703;4;325;2544;
SP;352650;LAVÍNIA;11;13;85;13;4;6272;8;325;12285;
TO;171525;NOVO JARDIM;11;13;85;13;5;2511;6;260;2745;
RS;431242;MORMAÇO;11;13;85;13;5;3043;5;260;3113;
PB;251300;SALGADINHO;11;13;85;13;5;3692;5;260;3931;
MG;314420;NACIP RAYDAN;11;13;85;13;6;3059;6;217;3220;
TO;171845;PUGMIL;11;13;85;13;7;2839;7;186;2717;
PR;411640;NOSSA SENHORA DAS GRAÇAS;11;13;85;13;8;3683;9;163;4008;
PB;251398;SÃO FRANCISCO;11;13;85;13;8;4324;6;163;3384;
SC;420945;LAJEADO GRANDE;11;13;85;13;9;2061;6;144;1418;
SP;351700;GETULINA;11;13;85;13;9;3929;27;144;11447;
PB;251050;OLIVEDOS;11;14;79;14;10;4401;9;140;3961;
GO;520810;FORMOSO;11;14;79;14;13;4352;12;108;4172;
SP;354310;RIBEIRÃO CORRENTE;11;14;79;14;15;4926;14;93;4752;
BA;290755;CATURAMA;11;14;79;14;16;7430;20;88;9316;
PB;250937;MATO GROSSO;11;14;79;14;3;3026;3;467;2926;
SC;420680;IBICARÉ;11;14;79;14;4;4077;3;350;3178;
GO;520310;BALIZA;11;14;79;14;5;4276;6;280;5280;
GO;522190;VARJÃO;11;14;79;14;6;4332;5;233;3838;
RS;432345;VILA NOVA DO SUL;11;14;79;14;6;5025;5;233;4277;
PB;250410;CARRAPATEIRA;11;14;79;14;7;2685;7;200;2687;
SP;354830;SANTO EXPEDITO;11;14;79;14;7;3706;6;200;3135;
GO;520455;CALDAZINHA;11;15;73;15;10;5706;7;150;3848;
MG;315510;RIO DO PRADO;11;15;73;15;17;4927;18;88;5133;
MG;314890;PEDRA DO INDAIÁ;11;15;73;15;8;4519;7;188;3974;
RN;240400;FRUTUOSO GOMES;11;16;69;12;16;4565;14;75;4041;
MS;500025;ALCINÓPOLIS;11;16;69;16;10;4301;12;160;5417;
RS;430165;BARÃO;11;16;69;16;11;5493;12;145;6202;
PI;220775;PASSAGEM FRANCA DO PIAUÍ;11;16;69;16;13;3913;14;123;4323;
PI;220380;FLORES DO PIAUÍ;11;16;69;16;14;4590;14;114;4462;
SP;354740;SANTA RITA D'OESTE;11;16;69;16;7;3318;5;229;2487;
GO;520630;CRISTIANÓPOLIS;11;16;69;16;7;3905;5;229;2964;
SP;354090;PRADÓPOLIS;11;17;65;11;17;6447;58;65;21873;
SP;350240;ANHUMAS;11;17;65;13;17;4956;14;76;4144;
SP;352770;LUIZIÂNIA;11;17;65;17;14;5765;14;121;5855;
RS;431442;PICADA CAFÉ;11;17;65;17;15;6108;14;113;5738;
MG;315070;PIRAJUBA;11;18;61;15;18;6359;18;83;6348;
SC;421300;PINHEIRO PRETO;11;18;61;18;12;4269;10;150;3596;
