Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
Indicador: Proporção de gestantes com atendimento odontológico realizado
Dados Preliminares:
Considerado apenas (eSF e eAP) válidas para o componente de desempenho
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q2 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
RS;432143;TERRA DE AREIA;0;23;0;18;23;8818;30;78;11323;
MG;311787;CONFINS;0;23;0;3;23;7016;23;13;6867;
PA;150070;ANAJÁS;0;244;0;244;133;16381;245;183;30091;
SP;354760;SANTA ROSA DE VITERBO;0;25;0;25;18;6617;72;139;26960;
SP;350670;BOA ESPERANÇA DO SUL;0;25;0;25;28;9250;45;89;15111;
MG;312050;CRISTINA;0;28;0;28;27;10519;26;104;10211;
RJ;330090;CAMBUCI;0;28;0;3;28;9678;45;11;15521;
SP;350335;ARCO-ÍRIS;0;3;0;0;3;2342;2;0;1755;
RS;430175;BARÃO DO TRIUNFO;0;3;0;1;3;2053;11;33;7550;
MG;310330;ARACITABA;0;3;0;1;3;2227;3;33;2056;
RS;431697;SANTA MARGARIDA DO SUL;0;3;0;1;3;2734;3;33;2593;
RS;430825;FLORIANO PEIXOTO;0;3;0;2;3;1919;3;67;1709;
MG;315380;QUELUZITO;0;3;0;3;1;2202;1;300;1948;
RO;110143;NOVA UNIÃO;0;30;0;30;25;6495;26;120;6822;
MG;315480;RIO ACIMA;0;34;0;20;34;10594;34;59;10524;
MG;311250;CAPIM BRANCO;0;35;0;20;35;10850;32;57;9896;
RO;110070;CAMPO NOVO DE RONDÔNIA;0;37;0;37;37;11632;46;100;14391;
PR;411710;NOVA LONDRINA;0;38;0;0;38;12567;40;0;13188;
RS;431973;SÃO VALÉRIO DO SUL;0;4;0;0;4;1465;7;0;2732;
RS;431235;MONTAURI;0;4;0;1;4;1715;3;25;1430;
MG;311850;CONSOLAÇÃO;0;4;0;3;4;1958;4;75;1786;
MG;312460;ESTRELA DALVA;0;4;0;3;4;2062;4;75;2308;
GO;521305;MIMOSO DE GOIÁS;0;4;0;4;1;2890;1;400;2575;
RS;431755;SANTO ANTÔNIO DO PALMA;0;4;0;4;3;2377;3;133;2118;
MG;314640;PAINEIRAS;0;4;0;4;3;4248;3;133;4440;
RJ;330205;ITALVA;0;40;0;2;40;12956;47;5;15387;
SP;350530;BARRA BONITA;0;42;0;42;34;14611;83;124;36125;
MG;315390;RAPOSOS;0;46;0;2;46;15974;48;4;16501;
MG;316540;SAPUCAÍ-MIRIM;0;5;0;0;5;2522;14;0;7045;
SC;420287;BRUNÓPOLIS;0;5;0;1;5;3111;4;20;2318;
SP;351492;ELISIÁRIO;0;5;0;2;5;3663;5;40;3742;
RS;431171;MAÇAMBARÁ;0;5;0;4;5;3248;7;80;4539;
RS;431261;MUITOS CAPÕES;0;5;0;4;5;3420;5;80;3184;
MG;312520;FAMA;0;5;0;5;2;2402;2;250;2374;
SP;352965;MESÓPOLIS;0;5;0;5;4;2680;3;125;1903;
RS;432370;VISTA GAÚCHA;0;6;0;0;6;3041;6;0;2858;
MG;315860;SANTANA DO DESERTO;0;6;0;0;6;3173;7;0;3985;
MG;311960;CORONEL PACHECO;0;6;0;1;6;3048;6;17;3095;
RS;430511;CENTENÁRIO;0;6;0;1;6;3153;5;17;2865;
MG;312738;GOIANÁ;0;6;0;1;6;4225;6;17;4014;
PR;412310;SANTA AMÉLIA;0;6;0;4;6;2448;8;67;3208;
MG;313080;INGAÍ;0;6;0;5;6;2984;6;83;2785;
PR;412430;SANTO ANTÔNIO DO PARAÍSO;0;6;0;6;3;2340;3;200;2032;
SP;355460;TIMBURI;0;6;0;6;4;3122;3;150;2647;
RJ;330050;BOM JARDIM;0;61;0;61;30;28072;30;203;27779;
SP;351860;GUARIBA;0;63;0;63;28;7913;147;225;40857;
MG;315727;SANTA BÁRBARA DO MONTE VERDE;0;7;0;0;7;3299;7;0;3212;
MG;310720;BOCAINA DE MINAS;0;7;0;0;7;4188;9;0;5088;
RS;431267;NICOLAU VERGUEIRO;0;7;0;1;7;2335;5;14;1667;
RS;431643;SALDANHA MARINHO;0;7;0;2;7;2910;6;29;2596;
SP;354230;REDENÇÃO DA SERRA;0;7;0;3;7;2376;11;43;3827;
RS;430515;CERRO GRANDE;0;7;0;7;7;2783;6;100;2281;
GO;520690;DAVINÓPOLIS;0;8;0;8;3;2746;2;267;2094;
RS;431507;PORTO VERA CRUZ;0;8;0;8;4;1864;3;200;1258;
RS;432340;VILA MARIA;0;8;0;8;7;4202;7;114;4368;
SP;352760;LUÍS ANTÔNIO;0;9;0;0;9;3344;43;0;15628;
MG;310570;BARRA LONGA;0;9;0;0;9;6186;7;0;4905;
MG;311500;CASCALHO RICO;0;9;0;3;9;3921;7;33;3108;
SP;355465;TORRE DE PEDRA;0;9;0;9;3;2445;3;300;2432;
RS;431055;ITACURUBI;0;9;0;9;4;3058;5;225;3456;
RS;431164;LINHA NOVA;1;1;100;1;0;1356;0;0;1724;
RS;431200;MARIANO MORO;1;1;100;1;0;2265;0;0;1987;
RS;430925;GUABIJU;1;1;100;1;1;1553;1;100;1478;
RS;430583;COQUEIRO BAIXO;1;1;100;1;1;1637;1;100;1490;
MG;316590;SENADOR MODESTINO GONÇALVES;1;10;10;10;10;4059;10;100;4056;
SP;354810;SANTO ANTÔNIO DO JARDIM;1;10;10;10;11;3971;16;91;5926;
MG;317210;VOLTA GRANDE;1;10;10;6;10;4253;12;60;5270;
MG;314040;MARMELÓPOLIS;1;10;10;7;10;3059;9;70;2701;
MG;315020;PIEDADE DE PONTE NOVA;1;11;9;11;12;4404;11;92;4141;
MT;510100;ARAGUAIANA;1;11;9;11;8;3510;7;138;3064;
SP;354510;SALMOURÃO;1;11;9;11;9;3094;15;122;5372;
MG;315530;RIO MANSO;1;11;9;3;11;5605;12;27;5924;
SP;353205;MOTUCA;1;11;9;4;11;4851;11;36;4831;
RS;430340;CAIÇARA;1;11;9;8;11;5208;10;73;4659;
RO;110009;ESPIGÃO D'OESTE;1;110;1;92;110;27800;131;84;33009;
SC;421985;ZORTÉA;1;12;8;10;12;4545;9;83;3432;
SP;354360;RIFAINA;1;12;8;8;12;4436;10;67;3651;
SP;353260;NHANDEARA;1;14;7;11;14;7495;21;79;11575;
SP;352580;JÚLIO MESQUITA;1;14;7;7;14;5755;12;50;4824;
RO;110155;TEIXEIRÓPOLIS;1;16;6;16;13;5323;10;123;4160;
MG;312330;DORES DO TURVO;1;16;6;16;14;4990;12;114;4202;
SP;354650;SANTA ERNESTINA;1;16;6;6;16;5904;15;38;5577;
SP;350055;ÁGUAS DE SANTA BÁRBARA;1;17;6;8;17;6662;16;47;6142;
PR;412050;PRIMEIRO DE MAIO;1;18;6;12;18;8725;23;67;11138;
PR;412545;SÃO JOSÉ DAS PALMEIRAS;1;18;6;18;12;3559;12;150;3601;
RS;431160;LIBERATO SALZANO;1;19;5;16;19;5657;17;84;5087;
RS;430187;BARRA DO QUARAÍ;1;19;5;19;10;3616;12;190;4238;
MG;310770;BOM JESUS DO AMPARO;1;19;5;2;19;5888;20;11;6182;
RO;110010;GUAJARÁ-MIRIM;1;198;1;101;198;37718;246;51;46930;
RS;431545;RELVADO;1;2;50;2;2;2478;2;100;2068;
RS;431179;MARATÁ;1;2;50;2;2;2950;2;100;2713;
RS;431407;PASSO DO SOBRADO;1;20;5;20;11;6549;11;182;6612;
RJ;330160;DUAS BARRAS;1;20;5;3;20;6901;34;15;11563;
SP;351400;DOBRADA;1;20;5;6;20;8236;22;30;9088;
SP;351470;ECHAPORÃ;1;21;5;21;22;7030;19;95;6026;
PR;410045;ALTAMIRA DO PARANÁ;1;22;5;13;22;3971;8;59;1429;
MG;313060;INCONFIDENTES;1;22;5;22;17;7895;16;129;7387;
PA;150480;MONTE ALEGRE;1;224;0;224;206;40863;294;109;58289;
MG;314160;MERCÊS;1;23;4;13;23;11574;21;57;10775;
SP;355440;TERRA ROXA;1;24;4;12;24;9303;25;50;9502;
MT;510490;JANGADA;1;24;4;13;24;7440;27;54;8420;
MG;311600;CHALÉ;1;25;4;16;25;6844;21;64;5695;
RO;110050;NOVO HORIZONTE DO OESTE;1;25;4;20;25;7913;26;80;8125;
PA;150640;SANTA CRUZ DO ARARI;1;28;4;28;10;4591;23;280;10496;
RJ;330015;APERIBÉ;1;28;4;28;31;11260;33;90;12036;
RO;110100;GOVERNADOR JORGE TEIXEIRA;1;29;3;20;29;6967;30;69;7130;
MG;316560;SENADOR CORTES;1;3;33;2;3;2152;3;67;2001;
SP;351565;FERNÃO;1;3;33;2;3;2301;2;67;1739;
SP;350470;BALBINOS;1;3;33;3;0;2032;1;0;6127;
MG;310310;ANTÔNIO PRADO DE MINAS;1;3;33;3;1;1789;1;300;1577;
MG;316660;SERRA DA SAUDADE;1;3;33;3;1;897;1;300;771;
GO;520020;ÁGUA LIMPA;1;3;33;3;3;2270;2;100;1809;
RS;430367;CAMPESTRE DA SERRA;1;3;33;3;3;3758;3;100;3402;
MG;314080;MATIAS BARBOSA;1;32;3;21;32;15151;31;66;14626;
PR;410110;ANDIRÁ;1;35;3;1;35;11888;58;3;19823;
AM;130180;IPIXUNA;1;35;3;35;26;7465;108;135;31172;
BA;291000;DÁRIO MEIRA;1;35;3;35;34;8780;40;103;10347;
BA;291845;JUCURUÇU;1;36;3;36;25;9367;24;144;8856;
PR;410470;CARLÓPOLIS;1;38;3;29;38;9913;55;76;14391;
RS;430537;CHARRUA;1;4;25;1;4;1852;7;25;3228;
RS;431849;SÃO JOSÉ DO INHACORÁ;1;4;25;2;4;2517;3;50;2040;
SP;351385;DIRCE REIS;1;4;25;3;4;2115;3;75;1805;
RS;430613;CRUZALTENSE;1;4;25;4;2;2048;2;200;1765;
RS;431795;SANTO EXPEDITO DO SUL;1;4;25;4;3;2412;3;133;2287;
RS;431087;JACUIZINHO;1;4;25;4;4;2393;4;100;2718;
RS;431475;POÇO DAS ANTAS;1;4;25;4;4;2532;3;100;2105;
GO;520495;CAMPOS VERDES;1;43;2;15;43;5490;12;35;1526;
MG;314990;PERDÕES;1;46;2;32;46;22626;44;70;21577;
SP;352980;MINEIROS DO TIETÊ;1;48;2;48;34;12746;35;141;13023;
RS;431673;SANTA CECÍLIA DO SUL;1;5;20;1;5;2006;4;20;1630;
MG;311590;CHÁCARA;1;5;20;1;5;2420;6;20;3216;
MG;310680;BIAS FORTES;1;5;20;1;5;3202;5;20;3282;
SC;421005;MACIEIRA;1;5;20;2;5;2102;4;40;1757;
RS;431861;SÃO JOSÉ DO SUL;1;5;20;2;5;2887;4;40;2464;
RS;431238;MONTE BELO DO SUL;1;5;20;2;5;3914;3;40;2514;
MG;314250;MONJOLOS;1;5;20;3;5;2321;5;60;2184;
MG;311470;CARVALHÓPOLIS;1;5;20;3;5;2512;7;60;3614;
RS;430786;FAGUNDES VARELA;1;5;20;3;5;3165;4;60;2750;
RS;431555;RIO DOS ÍNDIOS;1;5;20;3;5;3471;4;60;2571;
GO;520050;ALOÂNDIA;1;5;20;5;2;2110;2;250;1976;
MG;314780;PASSA-VINTE;1;5;20;5;3;2233;3;167;2024;
RS;430585;COQUEIROS DO SUL;1;5;20;5;4;2657;3;125;2267;
SC;421430;RANCHO QUEIMADO;1;5;20;5;5;2530;6;100;2897;
MA;211153;SÃO PEDRO DA ÁGUA BRANCA;1;51;2;51;26;8577;39;196;12779;
RJ;330570;SUMIDOURO;1;53;2;18;53;14565;57;34;15709;
SP;354750;SANTA RITA DO PASSA QUATRO;1;54;2;54;49;21295;64;110;27641;
ES;320517;VILA VALÉRIO;1;56;2;56;44;13490;46;127;14065;
SP;352170;ITABERÁ;1;58;2;58;44;13113;58;132;17405;
RS;432237;UNISTALDA;1;6;17;1;6;1859;8;17;2306;
MG;315620;ROCHEDO DE MINAS;1;6;17;3;6;2599;5;50;2335;
RS;430543;CHUÍ;1;6;17;3;6;3218;12;50;6832;
GO;520960;HEITORAÍ;1;6;17;6;3;4828;2;200;3742;
PR;411065;IRACEMA DO OESTE;1;6;17;6;4;2870;3;150;2216;
RS;430085;ARAMBARÉ;1;6;17;6;6;2258;10;100;3544;
RS;432215;TUNAS;1;6;17;6;6;3986;7;100;4585;
SP;353430;ORLÂNDIA;1;61;2;11;61;20340;134;18;44682;
SP;350150;ALVINLÂNDIA;1;7;14;2;7;3037;7;29;3251;
MG;315930;SANTA RITA DE JACUTINGA;1;7;14;2;7;4563;7;29;4843;
PI;220735;PAJEÚ DO PIAUÍ;1;7;14;3;7;3268;7;43;3416;
SP;351010;CÂNDIDO RODRIGUES;1;7;14;7;4;3273;3;175;2805;
SC;421555;SANTA HELENA;1;7;14;7;6;2728;5;117;2178;
RS;430980;IBIAÇÁ;1;8;13;5;8;4680;8;63;4690;
PR;410340;CAFEARA;1;8;13;8;3;3458;3;267;2973;
RS;431446;PINHAL DA SERRA;1;8;13;8;6;2942;4;133;1896;
RS;431445;PINHAL;1;8;13;8;6;3108;5;133;2581;
SP;351530;ESTRELA DO NORTE;1;9;11;5;9;3084;8;56;2774;
RS;431860;SÃO JOSÉ DO OURO;1;9;11;5;9;3477;18;56;6911;
SP;355450;TIETÊ;1;97;1;97;80;23241;147;121;42946;
PI;221095;TAMBORIL DO PIAUÍ;10;10;100;10;11;2977;11;91;2939;
PI;220950;SANTO INÁCIO DO PIAUÍ;10;10;100;10;11;4142;10;91;3809;
PR;412530;SÃO JORGE DO IVAÍ;10;10;100;10;11;6014;10;91;5535;
GO;522070;SÍTIO D'ABADIA;10;10;100;10;3;2321;4;333;3040;
MT;510788;SERRA NOVA DOURADA;10;10;100;10;4;2148;3;250;1705;
PR;410910;GUAPOREMA;10;10;100;10;4;2463;4;250;2239;
SP;353715;PEDRINHAS PAULISTA;10;10;100;10;6;3511;5;167;3109;
MG;314550;OLÍMPIO NORONHA;10;10;100;10;7;3102;6;143;2829;
SE;280250;GENERAL MAYNARD;10;10;100;10;8;3627;8;125;3421;
MG;315330;PRESIDENTE KUBITSCHEK;10;11;91;11;10;3607;8;110;3000;
MG;315760;SANTA FÉ DE MINAS;10;11;91;11;11;3360;12;100;3806;
PR;412395;SANTA MÔNICA;10;11;91;11;12;3901;12;92;4052;
SC;420760;IPIRA;10;11;91;11;12;5285;10;92;4367;
RN;241070;RIACHO DA CRUZ;10;11;91;11;5;3299;6;220;3648;
TO;171865;RIO DA CONCEIÇÃO;10;11;91;11;6;2080;6;183;2211;
PR;410855;GODOY MOREIRA;10;11;91;11;6;3196;5;183;2850;
MG;314120;MATUTINA;10;11;91;11;6;4383;5;183;3733;
TO;170388;CARMOLÂNDIA;10;11;91;11;8;2717;8;138;2627;
BA;290880;CONTENDAS DO SINCORÁ;10;11;91;11;8;4540;7;138;4025;
MG;315910;SANTANA DOS MONTES;10;11;91;11;9;4217;8;122;3753;
PI;220535;JOÃO COSTA;10;12;83;10;12;3592;10;83;3003;
TO;171200;LAJEADO;10;12;83;12;10;2861;11;120;3199;
PI;220775;PASSAGEM FRANCA DO PIAUÍ;10;12;83;12;13;3874;14;92;4331;
MG;313450;ITUTINGA;10;12;83;12;13;4789;10;92;3749;
PI;220027;ALEGRETE DO PIAUÍ;10;12;83;12;14;5159;13;86;4921;
RS;431070;ITATIBA DO SUL;10;12;83;12;4;3731;3;300;3143;
SP;351610;FLORÍNIA;10;12;83;12;7;4491;4;171;2631;
PB;251480;SÃO JOSÉ DOS CORDEIROS;10;12;83;12;9;4006;8;133;3607;
SC;421540;SALTO VELOSO;10;13;77;13;11;4951;11;118;4792;
MG;314467;NOVA BELÉM;10;13;77;13;13;3610;11;100;3067;
RS;431043;IPÊ;10;13;77;13;13;6926;13;100;6736;
RS;430840;FORMIGUEIRO;10;13;77;13;15;5868;17;87;6569;
SP;355130;SEBASTIANÓPOLIS DO SUL;10;13;77;13;4;4394;3;325;3595;
RS;430632;DERRUBADAS;10;13;77;13;5;3313;4;260;2718;
PR;411729;NOVO ITACOLOMI;10;13;77;13;5;3524;4;260;2836;
PR;410105;ANAHY;10;13;77;13;6;3439;5;217;2774;
MG;313500;JAGUARAÇU;10;13;77;13;9;3913;7;144;3151;
PA;150280;CURRALINHO;10;138;7;138;103;16803;218;134;35530;
RN;240760;MESSIAS TARGINO;10;14;71;10;14;5044;13;71;4665;
TO;170035;ALIANÇA DO TOCANTINS;10;14;71;10;14;5982;12;71;5303;
MG;310445;ARICANDUVA;10;14;71;14;11;5253;11;127;5305;
MG;316790;TABULEIRO;10;14;71;14;12;4797;9;117;3669;
ES;320180;DIVINO DE SÃO LOURENÇO;10;14;71;14;15;4937;13;93;4236;
PR;410335;BRAGANEY;10;14;71;14;15;6047;13;93;5338;
MG;314437;NATALÂNDIA;10;14;71;14;9;4338;7;156;3306;
PI;220410;FRANCISCO AYRES;10;15;67;11;15;4961;13;73;4300;
RN;241240;SÃO JOSÉ DO SERIDÓ;10;15;67;11;15;5246;13;73;4696;
SP;350820;BURITIZAL;10;15;67;15;11;4454;11;136;4547;
GO;522100;TAQUARAL DE GOIÁS;10;15;67;15;11;4866;8;136;3506;
PB;250230;BOM SUCESSO;10;15;67;15;11;5014;11;136;4937;
GO;521971;SANTO ANTÔNIO DA BARRA;10;15;67;15;11;5384;10;136;4886;
PA;150250;CHAVES;10;15;67;15;12;2783;107;125;24175;
RN;241210;SÃO JOÃO DO SABUGI;10;15;67;15;13;6413;13;115;6221;
RS;430245;BOQUEIRÃO DO LEÃO;10;15;67;15;16;7160;17;94;7691;
PB;251300;SALGADINHO;10;15;67;15;5;3668;5;300;3975;
MG;310880;BRAÚNAS;10;15;67;15;7;4738;7;214;4737;
MG;311810;CONGONHAS DO NORTE;10;15;67;15;8;4743;8;188;5047;
PR;411000;IGUARAÇU;10;16;63;11;16;5098;14;69;4475;
GO;521590;PALMINÓPOLIS;10;16;63;12;16;4715;12;75;3578;
PR;411310;KALORÉ;10;16;63;13;16;5236;12;81;3996;
PI;221005;SÃO JOSÉ DO DIVINO;10;16;63;16;16;6292;14;100;5361;
RS;430150;AUGUSTO PESTANA;10;16;63;16;17;7143;16;94;6545;
SE;280110;CANHOBA;10;16;63;16;18;4409;16;89;4003;
RS;431430;PEJUÇARA;10;16;63;16;8;4284;7;200;3840;
MG;316400;SÃO PEDRO DOS FERROS;10;17;59;14;17;7152;18;82;7634;
RO;110146;PIMENTEIRAS DO OESTE;10;17;59;17;15;2629;12;113;2127;
RN;240280;CORONEL EZEQUIEL;10;17;59;17;18;5330;19;94;5501;
SC;421505;RIO RUFINO;10;17;59;17;3;2671;3;567;2484;
PR;410130;ANTÔNIO OLINTO;10;18;56;13;18;8181;16;72;7421;
SP;350980;CAMPOS NOVOS PAULISTA;10;18;56;14;18;5992;15;78;5028;
SP;352120;IPORANGA;10;18;56;18;11;4338;11;164;4180;
RS;431449;PINHEIRINHO DO VALE;10;18;56;18;12;5188;11;150;4926;
RS;431215;MATO LEITÃO;10;18;56;18;13;5959;10;138;4627;
PR;410405;CAMPO BONITO;10;18;56;18;14;4318;12;129;3694;
PR;412690;TAPIRA;10;18;56;18;17;5210;18;106;5452;
PR;410780;FLORAÍ;10;18;56;18;17;6002;14;106;4883;
RS;431915;SÃO MIGUEL DAS MISSÕES;10;18;56;18;17;7259;18;106;7692;
RO;110148;SÃO FELIPE D'OESTE;10;18;56;18;18;6384;14;100;4962;
PR;411090;ITAGUAJÉ;10;18;56;18;9;4952;8;200;4426;
RS;430512;CERRITO;10;18;56;18;9;6935;8;200;6005;
TO;171395;MURICILÂNDIA;10;19;53;13;19;4081;17;68;3623;
CE;231250;SÃO JOÃO DO JAGUARIBE;10;20;50;11;20;7552;20;55;7557;
SP;352115;IPIGUÁ;10;20;50;15;20;6957;16;75;5557;
BA;291540;ITAJU DO COLÔNIA;10;20;50;20;18;5014;24;111;6515;
MG;316530;SÃO VICENTE DE MINAS;10;20;50;20;20;7770;20;100;7876;
MS;500150;BANDEIRANTES;10;20;50;20;23;6484;26;87;7281;
PR;412340;SANTA FÉ;10;21;48;21;22;9920;27;95;12330;
GO;521170;JANDAIA;10;22;45;11;22;7224;18;50;6001;
RN;240680;LAJES PINTADAS;10;22;45;16;22;5188;20;73;4768;
SC;420410;CAXAMBU DO SUL;10;22;45;18;22;5509;14;82;3462;
SC;421935;VITOR MEIRELES;10;22;45;22;19;5571;17;116;4907;
MS;500755;SANTA RITA DO PARDO;10;22;45;22;2;6526;3;1100;7948;
MA;210910;PRESIDENTE DUTRA;10;229;4;168;229;41678;265;73;48264;
SP;350640;BILAC;10;23;43;16;23;8936;21;70;8197;
GO;521056;ITAGUARI;10;23;43;18;23;6776;16;78;4684;
SC;420080;ANCHIETA;10;23;43;23;17;6473;14;135;5477;
MG;315725;SANTA BÁRBARA DO LESTE;10;24;42;19;24;9070;22;79;8212;
SP;353510;PALMARES PAULISTA;10;24;42;20;24;9925;33;83;13691;
RS;431170;MACHADINHO;10;24;42;24;24;6507;20;100;5411;
SP;351290;COSMORAMA;10;24;42;24;24;8483;21;100;7289;
PR;410820;FORMOSA DO OESTE;10;25;40;25;22;6197;23;114;6345;
MG;312860;GUARDA-MOR;10;25;40;25;24;7942;20;104;6558;
MT;510285;CASTANHEIRA;10;26;38;17;26;7848;29;65;8782;
BA;291905;LAJEDO DO TABOCAL;10;26;38;26;18;8152;19;144;8591;
MG;310840;BOTELHOS;10;26;38;26;18;9622;28;144;14927;
MG;317075;VARJÃO DE MINAS;10;27;37;27;26;8146;23;104;7235;
SP;355350;TAPIRAÍ;10;28;36;28;25;8019;24;112;7725;
SP;354400;RIO DAS PEDRAS;10;29;34;29;17;4977;125;171;36233;
RN;240250;CARNAUBAIS;10;30;33;30;18;7595;26;167;10972;
MG;312820;GUARACIABA;10;30;33;30;23;10595;22;130;10307;
SP;352740;LUCÉLIA;10;32;31;32;18;8056;50;178;22022;
TO;170307;BARRA DO OURO;10;32;31;32;25;5034;23;128;4673;
GO;522205;VICENTINÓPOLIS;10;33;30;33;31;9960;28;106;9002;
MG;314055;MATA VERDE;10;34;29;34;17;8888;17;200;8700;
RR;140028;IRACEMA;10;35;29;35;26;8096;40;135;12637;
MS;500215;BODOQUENA;10;35;29;35;32;7997;31;109;7802;
PR;410250;BARBOSA FERRAZ;10;37;27;37;33;11757;32;112;11287;
MG;310780;BOM JESUS DO GALHO;10;38;26;23;38;13779;41;61;14792;
MS;500400;GLÓRIA DE DOURADOS;10;38;26;27;38;10864;35;71;9934;
SC;421210;PALMITOS;10;39;26;39;42;16843;40;93;16144;
RJ;330045;BELFORD ROXO;10;414;2;123;414;105427;2024;30;515239;
RS;430860;GARIBALDI;10;43;23;29;43;13436;114;67;35794;
RS;431840;SÃO JERÔNIMO;10;46;22;30;46;13874;82;65;24569;
SP;355730;ESTIVA GERBI;10;46;22;36;46;14240;37;78;11507;
MG;314470;NOVA ERA;10;47;21;47;41;12888;56;115;17524;
MG;315340;PRESIDENTE OLEGÁRIO;10;48;21;31;48;16799;56;65;19680;
MS;500460;ITAQUIRAÍ;10;55;18;19;55;16190;73;35;21604;
MA;210235;BURITIRANA;10;60;17;46;60;13492;69;77;15503;
MG;312950;IBIÁ;10;68;15;49;68;19398;89;72;25511;
MG;316290;SÃO JOÃO NEPOMUCENO;10;72;14;33;72;22374;85;46;26530;
SP;354410;RIO GRANDE DA SERRA;10;77;13;77;84;27908;157;92;52009;
PB;250040;ALAGOA NOVA;100;108;93;108;87;21959;83;124;20992;
