Ministério da Saúde MS
Secretaria de Atenção Primária à Saúde SAPS
Departamento de Saúde da família DESF
Painel Indicador
Estratégia eSUS- AB
Unidade Geográfica: Munícipio
Indicador: Proporção de gestantes com realização de exames para sífilis e HIV
Dados Preliminares:
Considerado apenas (eSF e eAP) válidas para o componente de desempenho
Dados sujeitos à alteração


UF;IBGE;Munícipio;Numerador;Denominador Utilizado;2022 Q1 (%);Denominador Identificado;Denominador Estimado;Cadastro;Base Externa;Percentual;População;
SP;354700;SANTA MARIA DA SERRA;0;0;0;0;0;0;18;0;6236;
MT;510120;ARAGUAINHA;0;0;0;0;0;956;0;0;946;
GO;521225;LAGOA SANTA;0;1;0;0;1;1105;1;0;1621;
RS;430925;GUABIJU;0;1;0;0;1;1564;1;0;1490;
SC;420075;ALTO BELA VISTA;0;1;0;0;1;1894;1;0;1926;
RS;432065;SILVEIRA MARTINS;0;1;0;0;1;2254;1;0;2374;
MG;316660;SERRA DA SAUDADE;0;1;0;0;1;891;1;0;776;
RS;432235;UNIÃO DA SERRA;0;1;0;1;0;1301;0;0;1118;
RS;431725;SANTA TEREZA;0;1;0;1;0;1934;0;0;1726;
RS;430593;CORONEL PILAR;0;1;0;1;1;1661;1;100;1614;
SP;352760;LUÍS ANTÔNIO;0;10;0;0;10;3430;43;0;15292;
SP;352700;LINDÓIA;0;10;0;0;10;5973;14;0;8092;
SP;354810;SANTO ANTÔNIO DO JARDIM;0;10;0;1;10;3863;16;10;5940;
GO;521940;SANTA RITA DO ARAGUAIA;0;10;0;1;10;4575;20;10;8935;
SP;350040;ÁGUAS DA PRATA;0;10;0;1;10;5389;16;10;8221;
MG;311720;CONCEIÇÃO DAS PEDRAS;0;10;0;10;5;2955;5;200;2813;
SC;421185;OURO VERDE;0;10;0;10;6;2522;5;167;2207;
RS;432060;SEVERIANO DE ALMEIDA;0;10;0;10;6;4196;5;167;3631;
RS;432132;TAQUARUÇU DO SUL;0;10;0;10;8;3735;7;125;3077;
RS;431125;LAGOÃO;0;10;0;10;8;4402;12;125;6461;
MG;313850;LIBERDADE;0;10;0;2;10;5118;10;20;5031;
MG;316340;SÃO JOSÉ DO GOIABAL;0;10;0;4;10;5491;10;40;5387;
MG;317115;VERMELHO NOVO;0;10;0;5;10;5500;9;50;4846;
MG;311020;CAJURI;0;10;0;8;10;4807;8;80;3974;
MG;314190;MINDURI;0;11;0;0;11;3487;12;0;3893;
MG;316810;TAPIRA;0;11;0;0;11;4698;11;0;4832;
RS;430185;BARRA DO GUARITA;0;11;0;11;10;3644;9;110;3257;
RS;431795;SANTO EXPEDITO DO SUL;0;11;0;11;3;2401;3;367;2305;
PR;410670;CRUZEIRO DO SUL;0;11;0;2;11;3163;15;18;4449;
SP;354165;QUADRA;0;11;0;2;11;3823;11;18;3854;
RS;430870;GAURAMA;0;11;0;7;11;6145;10;64;5489;
SP;354360;RIFAINA;0;11;0;8;11;4058;10;73;3640;
MG;315610;RITÁPOLIS;0;12;0;1;12;5377;10;8;4562;
SP;353250;NEVES PAULISTA;0;12;0;12;12;5629;19;100;8923;
MG;311040;CAMACHO;0;12;0;12;2;3566;2;600;2869;
RS;430030;ALECRIM;0;12;0;12;9;7323;7;133;5827;
PA;150250;CHAVES;0;12;0;2;12;2768;107;17;23948;
RS;431575;RIOZINHO;0;12;0;9;12;4441;13;75;4676;
PR;412217;RIO BRANCO DO IVAÍ;0;13;0;0;13;4149;13;0;4109;
RS;431030;ILÓPOLIS;0;13;0;0;13;4295;12;0;4066;
RS;431695;SANTA MARIA DO HERVAL;0;13;0;0;13;5042;16;0;6364;
MG;312210;DIVINO DAS LARANJEIRAS;0;13;0;1;13;4381;15;8;4974;
MG;311220;CAPELA NOVA;0;13;0;10;13;5103;12;77;4634;
MG;316320;SÃO JOSÉ DO ALEGRE;0;13;0;8;13;4566;12;62;4210;
MG;312710;FRUTAL;0;139;0;2;139;36159;230;1;60012;
RS;430467;CAPIVARI DO SUL;0;14;0;1;14;5056;13;7;4728;
PR;410753;ENTRE RIOS DO OESTE;0;14;0;10;14;5197;12;71;4596;
RS;432340;VILA MARIA;0;14;0;14;7;4658;7;200;4363;
SP;354650;SANTA ERNESTINA;0;14;0;3;14;5306;15;21;5588;
MG;316380;SÃO MIGUEL DO ANTA;0;15;0;11;15;7249;14;73;6944;
MG;317057;VARGEM ALEGRE;0;15;0;15;16;6435;16;94;6470;
MG;314770;PASSA TEMPO;0;15;0;15;17;8677;16;88;8057;
RS;430490;CASCA;0;16;0;0;16;7512;19;0;9051;
MG;312130;DESCOBERTO;0;16;0;12;16;5996;13;75;5029;
MG;313430;ITUMIRIM;0;16;0;16;16;6916;14;100;6000;
PR;411000;IGUARAÇU;0;16;0;9;16;4917;14;56;4440;
RS;431040;INDEPENDÊNCIA;0;17;0;17;18;7368;15;94;6109;
MG;311265;CAPITÃO ANDRADE;0;17;0;2;17;5703;16;12;5514;
SP;354570;SANTA ALBERTINA;0;18;0;1;18;6009;18;6;6022;
ES;320035;ALTO RIO NOVO;0;18;0;11;18;6099;23;61;7874;
RS;432225;TUPANDI;0;19;0;2;19;5146;18;11;4939;
MG;310770;BOM JESUS DO AMPARO;0;19;0;7;19;5969;20;37;6133;
PR;411260;JARDIM OLINDA;0;2;0;0;2;1310;2;0;1320;
RS;432218;TUPANCI DO SUL;0;2;0;0;2;1480;2;0;1459;
MG;316580;SENADOR JOSÉ BENTO;0;2;0;0;2;1774;2;0;1461;
RS;431697;SANTA MARGARIDA DO SUL;0;2;0;0;2;2141;3;0;2578;
RS;430613;CRUZALTENSE;0;2;0;1;2;2005;2;50;1799;
RS;430066;ANDRÉ DA ROCHA;0;2;0;2;1;1328;1;200;1343;
MG;312520;FAMA;0;2;0;2;2;2382;2;100;2376;
RS;432234;UBIRETAMA;0;2;0;2;2;2394;2;100;1983;
MG;316530;SÃO VICENTE DE MINAS;0;20;0;10;20;7778;20;50;7815;
SP;354350;RIVERSUL;0;20;0;14;20;6001;18;70;5443;
MG;312015;CRISÓLITA;0;20;0;2;20;5210;26;10;6760;
RJ;330160;DUAS BARRAS;0;20;0;4;20;6734;34;20;11528;
PR;412175;RESERVA DO IGUAÇU;0;21;0;4;21;5613;30;19;8069;
RJ;330590;TRAJANO DE MORAES;0;21;0;4;21;7214;31;19;10640;
SP;351400;DOBRADA;0;21;0;5;21;8569;22;24;9010;
SP;350960;CAMPO LIMPO PAULISTA;0;22;0;1;22;6296;296;5;85541;
SP;352880;MARACAÍ;0;22;0;10;22;7138;44;45;14036;
MG;313160;IRAÍ DE MINAS;0;22;0;22;23;7268;22;96;7027;
SP;350995;CANAS;0;23;0;0;23;5103;23;0;5204;
MG;310180;ALPERCATA;0;23;0;15;23;6380;27;65;7436;
MT;510490;JANGADA;0;24;0;10;24;7376;27;42;8451;
RS;431150;LAVRAS DO SUL;0;24;0;24;14;5755;18;171;7444;
PR;411680;NOVA CANTU;0;24;0;3;24;6471;19;13;5061;
MG;311600;CHALÉ;0;25;0;10;25;6908;21;40;5699;
SP;351150;CERQUILHO;0;25;0;15;25;8180;150;60;49802;
SP;351790;GUARACI;0;27;0;22;27;9886;31;81;11287;
PA;150640;SANTA CRUZ DO ARARI;0;28;0;28;8;3475;23;350;10314;
MG;316560;SENADOR CORTES;0;3;0;0;3;2137;3;0;2003;
MG;310330;ARACITABA;0;3;0;0;3;2207;3;0;2059;
SP;350335;ARCO-ÍRIS;0;3;0;0;3;2314;2;0;1773;
RS;430825;FLORIANO PEIXOTO;0;3;0;2;3;1863;3;67;1737;
MG;314540;OLARIA;0;3;0;2;3;2349;2;67;1720;
GO;520690;DAVINÓPOLIS;0;3;0;2;3;2785;2;67;2094;
GO;521305;MIMOSO DE GOIÁS;0;3;0;3;1;2856;1;300;2583;
RS;432163;TRÊS ARROIOS;0;3;0;3;2;2942;2;150;2643;
MG;314780;PASSA-VINTE;0;3;0;3;3;2213;3;100;2031;
RS;432130;TAQUARI;0;30;0;1;30;13706;58;3;26885;
MG;311790;CONGONHAL;0;31;0;9;31;12755;29;29;12082;
PR;412190;RIBEIRÃO DO PINHAL;0;33;0;0;33;10501;41;0;12948;
RS;431480;PORTÃO;0;33;0;1;33;12084;103;3;37561;
MG;315415;REDUTO;0;34;0;4;34;8059;30;12;7201;
SP;351230;CONCHAS;0;35;0;5;35;11928;53;14;18019;
RJ;330095;COMENDADOR LEVY GASPARIAN;0;36;0;12;36;10220;30;33;8576;
PR;410060;ALTO PARANÁ;0;36;0;36;38;13639;41;95;14859;
ES;320250;IBIRAÇU;0;37;0;1;37;9623;49;3;12591;
RS;431235;MONTAURI;0;4;0;0;4;1696;3;0;1441;
RS;430537;CHARRUA;0;4;0;0;4;1840;7;0;3252;
MG;315860;SANTANA DO DESERTO;0;4;0;0;4;2298;7;0;3981;
GO;520929;GUARAÍTA;0;4;0;0;4;2672;3;0;1951;
RS;430205;BENJAMIN CONSTANT DO SUL;0;4;0;1;4;1662;5;25;1958;
RS;432255;VANINI;0;4;0;1;4;2182;4;25;2122;
RS;430957;HERVEIRAS;0;4;0;1;4;2905;4;25;3019;
RS;431123;LAGOA BONITA DO SUL;0;4;0;3;4;2687;4;75;2921;
MG;310310;ANTÔNIO PRADO DE MINAS;0;4;0;4;1;1797;1;400;1587;
RS;431075;IVORÁ;0;4;0;4;1;2469;1;400;1881;
MG;313280;ITAMBÉ DO MATO DENTRO;0;4;0;4;2;2441;2;200;2056;
MT;510670;PONTE BRANCA;0;4;0;4;3;2115;2;133;1550;
RS;432149;TOROPI;0;4;0;4;4;3272;3;100;2772;
RJ;330205;ITALVA;0;40;0;0;40;12892;47;0;15299;
MG;315620;ROCHEDO DE MINAS;0;5;0;0;5;2478;5;0;2320;
MG;311590;CHÁCARA;0;5;0;0;5;2524;6;0;3186;
MG;311960;CORONEL PACHECO;0;5;0;0;5;2562;6;0;3090;
RS;431975;SÃO VENDELINO;0;5;0;0;5;2979;4;0;2266;
PR;412360;SANTA INÊS;0;5;0;1;5;1890;4;20;1594;
MG;312280;DOM VIÇOSO;0;5;0;1;5;3262;5;20;2997;
MG;310680;BIAS FORTES;0;5;0;1;5;3314;5;20;3329;
MG;312340;DORESÓPOLIS;0;5;0;2;5;2004;4;40;1533;
SC;421430;RANCHO QUEIMADO;0;5;0;2;5;2621;6;40;2887;
RS;431171;MAÇAMBARÁ;0;5;0;3;5;3316;7;60;4562;
SP;351495;EMBAÚBA;0;5;0;4;5;2767;4;80;2449;
MG;314900;PEDRA DOURADA;0;5;0;4;5;3200;4;80;2532;
PB;250530;CURRAL VELHO;0;5;0;5;4;2245;4;125;2512;
RS;431805;SÃO DOMINGOS DO SUL;0;5;0;5;4;3148;4;125;3083;
MG;314250;MONJOLOS;0;5;0;5;5;2326;5;100;2202;
RS;430912;GRAMADO DOS LOUREIROS;0;5;0;5;5;2622;4;100;2058;
RS;432370;VISTA GAÚCHA;0;6;0;0;6;3005;6;0;2855;
MG;315930;SANTA RITA DE JACUTINGA;0;6;0;0;6;4271;7;0;4863;
MG;310130;ALAGOA;0;6;0;1;6;3041;5;17;2665;
MG;312738;GOIANÁ;0;6;0;1;6;4055;6;17;3990;
RS;430705;ERNESTINA;0;6;0;2;6;3424;6;33;3170;
BA;291900;LAJEDINHO;0;6;0;2;6;4052;6;33;3758;
TO;170270;AURORA DO TOCANTINS;0;6;0;3;6;3471;6;50;3783;
MG;316700;SERRANOS;0;6;0;4;6;2163;5;67;1956;
MG;311690;COMENDADOR GOMES;0;6;0;6;2;3283;2;300;3120;
SP;352965;MESÓPOLIS;0;6;0;6;4;2690;3;150;1905;
RS;430107;ARROIO DO PADRE;0;6;0;6;4;3133;4;150;2951;
SP;353450;OSCAR BRESSANE;0;6;0;6;4;3589;3;150;2603;
RS;431478;PONTE PRETA;0;6;0;6;5;2018;4;120;1524;
GO;521839;PROFESSOR JAMIL;0;6;0;6;6;4615;4;100;3203;
RS;432237;UNISTALDA;0;7;0;0;7;1993;8;0;2321;
SP;350150;ALVINLÂNDIA;0;7;0;0;7;3043;7;0;3237;
SP;354740;SANTA RITA D'OESTE;0;7;0;0;7;3318;5;0;2487;
RS;431267;NICOLAU VERGUEIRO;0;7;0;1;7;2311;5;14;1674;
SP;354230;REDENÇÃO DA SERRA;0;7;0;1;7;2462;11;14;3839;
MG;310720;BOCAINA DE MINAS;0;7;0;1;7;3926;9;14;5089;
RS;432320;VICTOR GRAEFF;0;7;0;3;7;3245;6;43;2860;
RS;430740;ESMERALDA;0;7;0;3;7;3512;7;43;3287;
MG;315727;SANTA BÁRBARA DO MONTE VERDE;0;7;0;4;7;3225;7;57;3182;
MG;317140;VIEIRAS;0;7;0;5;7;3707;7;71;3589;
MG;316330;SÃO JOSÉ DO DIVINO;0;7;0;5;7;3868;7;71;3856;
RS;431200;MARIANO MORO;0;7;0;7;0;2261;0;0;2009;
MG;316820;TAPIRAÍ;0;7;0;7;2;1810;2;350;1872;
RS;431242;MORMAÇO;0;7;0;7;5;3043;5;140;3113;
RS;431113;JARI;0;7;0;7;8;3640;8;88;3486;
RS;431848;SÃO JOSÉ DO HORTÊNCIO;0;8;0;0;8;4167;9;0;4865;
RS;430692;ENGENHO VELHO;0;8;0;1;8;1503;5;13;982;
MG;315470;RIBEIRÃO VERMELHO;0;8;0;1;8;3400;9;13;4047;
MG;311900;CORDISLÂNDIA;0;8;0;1;8;3657;8;13;3542;
SP;353325;NOVAIS;0;8;0;1;8;4147;11;13;5945;
RS;430550;CIRÍACO;0;8;0;1;8;4652;8;13;4719;
MG;310570;BARRA LONGA;0;8;0;2;8;6002;7;25;5015;
MS;500310;CORGUINHO;0;8;0;3;8;4627;11;38;6054;
MG;312630;FORTALEZA DE MINAS;0;8;0;4;8;3957;9;50;4437;
MG;313080;INGAÍ;0;8;0;8;7;3025;6;114;2776;
MG;314020;MARIPÁ DE MINAS;0;8;0;8;8;3858;6;100;2987;
MG;315740;SANTA CRUZ DO ESCALVADO;0;8;0;8;8;4771;8;100;4725;
MG;315530;RIO MANSO;0;9;0;0;9;4633;12;0;5879;
MG;312850;GUARARÁ;0;9;0;2;9;4403;8;22;3775;
MG;316905;TOCOS DO MOJI;0;9;0;3;9;4464;8;33;4109;
SC;420945;LAJEADO GRANDE;0;9;0;5;9;2061;6;56;1418;
PR;411290;JUNDIAÍ DO SUL;0;9;0;6;9;3837;8;67;3269;
RS;431842;SÃO JOÃO DA URTIGA;0;9;0;6;9;4344;10;67;4641;
MG;311500;CASCALHO RICO;0;9;0;7;9;3891;7;78;3092;
MG;313870;LUMINÁRIAS;0;9;0;7;9;4082;12;78;5438;
MG;311620;CHIADOR;0;9;0;9;4;3249;3;225;2671;
MG;311970;CORONEL XAVIER CHAVES;0;9;0;9;5;4226;4;180;3441;
PR;411320;LAPA;0;91;0;47;91;25700;172;52;48410;
RJ;330475;SÃO FRANCISCO DE ITABAPOANA;0;91;0;5;91;21528;179;5;42210;
RS;431046;IPIRANGA DO SUL;1;1;100;1;1;2113;1;100;1880;
MG;311205;CANTAGALO;1;10;10;1;10;3977;11;10;4551;
RS;430320;CACIQUE DOBLE;1;10;10;10;11;4454;12;91;5074;
MG;316750;SIMÃO PEREIRA;1;10;10;10;5;3444;4;200;2618;
SP;350110;ALTO ALEGRE;1;10;10;10;7;4458;6;143;4088;
SP;354470;SAGRES;1;10;10;10;8;3061;6;125;2430;
RS;430511;CENTENÁRIO;1;11;9;11;5;3142;5;220;2877;
GO;520650;CROMÍNIA;1;11;9;11;8;4553;6;138;3472;
SP;352960;MERIDIANO;1;11;9;6;11;5048;8;55;3824;
PR;411845;PATO BRAGADO;1;12;8;1;12;3457;19;8;5684;
GO;521377;MONTIVIDIU DO NORTE;1;12;8;12;10;4234;11;120;4509;
RS;431310;NOVA PALMA;1;12;8;12;12;6588;12;100;6515;
RS;430155;ÁUREA;1;12;8;12;3;4009;3;400;3535;
SC;420917;JUPIÁ;1;12;8;12;7;2745;5;171;2092;
RS;430597;COXILHA;1;12;8;3;12;3616;9;25;2743;
SP;354690;SANTA LÚCIA;1;12;8;3;12;4137;26;25;8854;
MG;314230;MOEDA;1;12;8;5;12;5097;12;42;4934;
MG;310120;AIURUOCA;1;13;8;10;13;6523;12;77;5976;
MG;315520;RIO ESPERA;1;13;8;13;7;6285;6;186;5402;
RJ;330470;SANTO ANTÔNIO DE PÁDUA;1;136;1;3;136;40610;143;2;42594;
RS;431162;LINDOLFO COLLOR;1;14;7;1;14;5261;16;7;6125;
SC;421680;SÃO JOSÉ DO CERRITO;1;14;7;1;14;5567;21;7;8173;
SP;352580;JÚLIO MESQUITA;1;14;7;1;14;5728;12;7;4800;
SP;350745;BOREBI;1;14;7;14;5;3379;4;280;2683;
SP;354960;SÃO JOSÉ DO BARREIRO;1;14;7;14;8;4166;8;175;4144;
RS;430090;ARATIBA;1;14;7;2;14;6075;14;14;6189;
PR;411100;ITAMBARACÁ;1;15;7;1;15;5610;18;7;6549;
SP;351925;IARAS;1;15;7;15;10;5359;17;150;9517;
RS;430150;AUGUSTO PESTANA;1;15;7;15;17;7050;16;88;6602;
SC;421910;VARGEÃO;1;15;7;15;9;4121;8;167;3571;
ES;320180;DIVINO DE SÃO LOURENÇO;1;15;7;5;15;4998;13;33;4270;
RS;431515;PROGRESSO;1;15;7;6;15;6337;15;40;6239;
MG;314350;MORADA NOVA DE MINAS;1;15;7;6;15;7182;19;40;8910;
MG;313695;JUVENÍLIA;1;15;7;7;15;5448;16;47;5715;
PR;411435;MANFRINÓPOLIS;1;16;6;16;6;3022;5;267;2506;
RS;432050;SERTÃO;1;16;6;7;16;6256;14;44;5315;
RS;431080;IVOTI;1;17;6;1;17;6011;69;6;24690;
RS;430710;HERVAL;1;17;6;10;17;6520;18;59;6814;
MT;510160;BARÃO DE MELGAÇO;1;17;6;17;10;6557;13;170;8164;
PR;412065;QUARTO CENTENÁRIO;1;17;6;17;17;4826;16;100;4465;
SC;420520;ERVAL VELHO;1;17;6;17;20;5450;16;85;4418;
MT;510010;ACORIZAL;1;17;6;3;17;5302;17;18;5334;
PI;220669;MURICI DOS PORTELAS;1;17;6;4;17;5350;29;24;9209;
PR;410045;ALTAMIRA DO PARANÁ;1;18;6;1;18;3758;8;6;1682;
RS;431280;NOVA ARAÇÁ;1;18;6;12;18;5020;17;67;4826;
BA;291540;ITAJU DO COLÔNIA;1;18;6;13;18;4963;24;72;6596;
SP;350370;ARIRANHA;1;18;6;18;17;8245;20;106;9761;
SP;352660;LAVRINHAS;1;19;5;1;19;5646;25;5;7311;
RS;430840;FORMIGUEIRO;1;19;5;19;16;6069;17;119;6616;
PR;412865;VIRMOND;1;19;5;19;20;4449;18;95;4022;
RS;431290;NOVA BASSANO;1;19;5;8;19;10030;19;42;10005;
MG;316556;SEM-PEIXE;1;2;50;1;2;2602;2;50;2606;
MG;315380;QUELUZITO;1;2;50;2;1;2156;1;200;1943;
RS;432035;SENTINELA DO SUL;1;2;50;2;2;1056;11;100;5609;
RS;431775;SANTO ANTÔNIO DO PLANALTO;1;2;50;2;2;1893;2;100;2019;
MG;315190;POCRANE;1;20;5;10;20;9438;18;50;8359;
MG;315270;PRADOS;1;20;5;2;20;8105;22;10;9080;
SP;355470;TORRINHA;1;20;5;20;15;5801;26;133;10056;
SP;351390;DIVINOLÂNDIA;1;20;5;3;20;6662;34;15;11086;
MG;313060;INCONFIDENTES;1;21;5;21;17;7873;16;124;7358;
RJ;330530;SÃO SEBASTIÃO DO ALTO;1;21;5;9;21;7745;26;43;9387;
MG;316630;SERICITA;1;22;5;12;22;7593;21;55;7333;
SC;420510;DONA EMMA;1;22;5;22;11;4754;10;200;4186;
PR;412670;TAMBOARA;1;22;5;22;18;4831;19;122;5158;
SP;353820;PINHALZINHO;1;23;4;23;21;7658;43;110;15388;
MG;311787;CONFINS;1;23;4;9;23;6928;23;39;6800;
MG;314675;PALMÓPOLIS;1;24;4;19;24;7101;18;79;5349;
PR;412370;SANTA ISABEL DO IVAÍ;1;25;4;21;25;10112;21;84;8523;
MG;312560;FELISBURGO;1;26;4;26;23;6440;27;113;7504;
RS;431225;MINAS DO LEÃO;1;27;4;17;27;8270;26;63;8103;
RJ;330090;CAMBUCI;1;28;4;1;28;9648;45;4;15514;
MG;315420;RESENDE COSTA;1;29;3;5;29;11623;29;17;11540;
PR;412430;SANTO ANTÔNIO DO PARAÍSO;1;3;33;1;3;2373;3;33;2068;
SP;351385;DIRCE REIS;1;3;33;2;3;2093;3;67;1799;
SC;421410;PRESIDENTE NEREU;1;3;33;2;3;2162;3;67;2283;
GO;520120;ANHANGUERA;1;3;33;3;0;1432;0;0;1160;
RS;430192;BARRA DO RIO AZUL;1;3;33;3;1;2022;1;300;1655;
RS;431517;PROTÁSIO ALVES;1;3;33;3;2;2053;2;150;1938;
TO;172125;TUPIRAMA;1;3;33;3;2;2272;2;150;1922;
MT;510729;SÃO JOSÉ DO POVO;1;3;33;3;2;2820;3;150;4450;
RS;430545;CIDREIRA;1;30;3;1;30;10304;48;3;16583;
RS;431810;SÃO FRANCISCO DE ASSIS;1;30;3;2;30;13447;41;7;18205;
MG;314080;MATIAS BARBOSA;1;32;3;17;32;15035;31;53;14548;
SP;353650;PAULÍNIA;1;32;3;19;32;7556;468;59;112003;
SP;354515;SALTINHO;1;34;3;5;34;11812;24;15;8393;
PR;410110;ANDIRÁ;1;35;3;1;35;11911;58;3;19926;
PR;411710;NOVA LONDRINA;1;39;3;2;39;12707;40;5;13200;
MG;311850;CONSOLAÇÃO;1;4;25;1;4;1911;4;25;1784;
RS;431262;MULITERNO;1;4;25;3;4;1794;4;75;1897;
SC;420209;BARRA BONITA;1;4;25;3;4;2109;3;75;1651;
SP;351330;CRUZÁLIA;1;4;25;3;4;2709;3;75;2046;
RS;431238;MONTE BELO DO SUL;1;4;25;3;4;3578;3;75;2530;
MG;311560;CEDRO DO ABAETÉ;1;4;25;4;0;1417;0;0;1157;
SP;355570;UNIÃO PAULISTA;1;4;25;4;2;1953;2;200;1865;
RS;430175;BARÃO DO TRIUNFO;1;4;25;4;3;1880;11;133;7519;
SP;353330;NOVA LUZITÂNIA;1;4;25;4;3;3141;4;133;4160;
SP;351515;ENGENHEIRO COELHO;1;40;3;40;44;12599;75;91;21249;
MG;315390;RAPOSOS;1;46;2;3;46;15850;48;7;16429;
SP;352970;MIGUELÓPOLIS;1;46;2;46;23;7877;64;200;22355;
RS;431673;SANTA CECÍLIA DO SUL;1;5;20;1;5;1844;4;20;1634;
MG;312470;ESTRELA DO INDAIÁ;1;5;20;1;5;3031;6;20;3491;
RS;430786;FAGUNDES VARELA;1;5;20;1;5;3109;4;20;2741;
SP;354925;SÃO JOÃO DE IRACEMA;1;5;20;2;5;2413;4;40;1932;
SP;352890;MARIÁPOLIS;1;5;20;2;5;2414;8;40;4091;
MG;311470;CARVALHÓPOLIS;1;5;20;2;5;2504;7;40;3597;
SC;420287;BRUNÓPOLIS;1;5;20;2;5;3051;4;40;2368;
GO;520015;ADELÂNDIA;1;5;20;3;5;2963;4;60;2516;
RS;431244;MORRINHOS DO SUL;1;5;20;3;5;3531;4;60;2919;
SP;351090;CÁSSIA DOS COQUEIROS;1;5;20;4;5;2935;4;80;2505;
MG;317060;VARGEM BONITA;1;5;20;5;5;2139;5;100;2148;
PR;411600;MIRASELVA;1;5;20;5;5;2440;4;100;1796;
MG;311990;CÓRREGO DO BOM JESUS;1;5;20;5;5;4063;5;100;3694;
SP;355170;SERTÃOZINHO;1;54;2;17;54;14241;481;31;127142;
PR;412310;SANTA AMÉLIA;1;6;17;1;6;2302;8;17;3266;
RS;430558;COLINAS;1;6;17;1;6;3100;5;17;2469;
RS;430587;CORONEL BARROS;1;6;17;1;6;3587;4;17;2520;
GO;521260;MAIRIPOTABA;1;6;17;3;6;2733;5;50;2363;
MG;314370;MORRO DO PILAR;1;6;17;3;6;3750;5;50;3153;
MG;315500;RIO DOCE;1;6;17;6;4;2921;4;150;2620;
PR;411340;LEÓPOLIS;1;6;17;6;6;4670;5;100;3925;
SP;353430;ORLÂNDIA;1;60;2;15;60;19919;134;25;44360;
MG;310070;ÁGUA COMPRIDA;1;7;14;4;7;2679;5;57;1992;
RS;431090;JACUTINGA;1;7;14;5;7;3781;7;71;3546;
SP;351590;FLOREAL;1;7;14;7;2;3096;2;350;2900;
GO;521920;SANTA CRUZ DE GOIÁS;1;7;14;7;5;3002;5;140;2819;
TO;170460;CHAPADA DE AREIA;1;7;14;7;6;1992;4;117;1410;
PR;410855;GODOY MOREIRA;1;7;14;7;6;3215;5;117;2898;
PR;411060;IPORÃ;1;71;1;12;71;17516;56;17;13782;
TO;170388;CARMOLÂNDIA;1;8;13;3;8;2688;8;38;2603;
MG;315370;QUARTEL GERAL;1;8;13;5;8;3469;8;63;3584;
MG;317043;UNIÃO DE MINAS;1;8;13;6;8;3569;10;75;4284;
MG;317220;WENCESLAU BRAZ;1;8;13;8;4;2737;4;200;2548;
MG;312580;FERNANDES TOURINHO;1;8;13;8;5;2802;6;160;3466;
RS;430805;FAXINALZINHO;1;8;13;8;6;2778;5;133;2284;
TO;171180;JUARINA;1;8;13;8;9;2468;8;89;2184;
MG;316090;SÃO BRÁS DO SUAÇUÍ;1;8;13;8;9;4975;7;89;3754;
SP;355040;SÃO PEDRO;1;86;1;52;86;25341;122;60;35980;
MG;312200;DIVINO;1;89;1;30;89;21117;84;34;19976;
RS;430695;ENTRE RIOS DO SUL;1;9;11;4;9;3215;8;44;2758;
SC;420243;BOCAINA DO SUL;1;9;11;4;9;3742;8;44;3488;
SC;420415;CELSO RAMOS;1;9;11;7;9;3097;8;78;2719;
MG;313500;JAGUARAÇU;1;9;11;7;9;3982;7;78;3142;
SP;351420;DOLCINÓPOLIS;1;9;11;9;4;2799;3;225;2112;
SC;421055;MAREMA;1;9;11;9;5;2374;4;180;1750;
PI;220415;FRANCISCO MACEDO;1;9;11;9;6;3095;6;150;3200;
PI;220735;PAJEÚ DO PIAUÍ;1;9;11;9;7;3295;7;129;3404;
RS;430469;CAPITÃO;10;10;100;10;10;3565;8;100;2763;
MG;312530;FARIA LEMOS;10;10;100;10;11;3287;11;91;3221;
MS;500510;JATEÍ;10;10;100;10;11;4548;10;91;4021;
RN;240480;IPUEIRA;10;10;100;10;3;2501;3;333;2253;
PB;250590;EMAS;10;10;100;10;7;3574;7;143;3539;
SE;280250;GENERAL MAYNARD;10;10;100;10;8;3387;8;125;3384;
TO;171280;MAURILÂNDIA DO TOCANTINS;10;10;100;10;8;3641;8;125;3448;
SC;420005;ABDON BATISTA;10;10;100;10;9;3160;7;111;2548;
SC;421145;NOVA ITABERABA;10;11;91;11;12;4865;11;92;4329;
SP;353570;PARAÍSO;10;11;91;11;13;4515;19;85;6496;
PR;410610;CONSELHEIRO MAIRINCK;10;11;91;11;7;3902;7;157;3876;
RN;241380;TABOLEIRO GRANDE;10;11;91;11;9;2493;9;122;2586;
SP;352070;INDIAPORÃ;10;12;83;12;10;4616;8;120;3886;
MG;316790;TABULEIRO;10;12;83;12;11;4731;9;109;3708;
SC;420980;LEOBERTO LEAL;10;12;83;12;12;4077;9;100;3000;
RN;240840;OLHO-D'ÁGUA DO BORGES;10;12;83;12;2;4906;2;600;4244;
MS;500390;FIGUEIRÃO;10;12;83;12;6;3082;6;200;3059;
GO;520680;DAMOLÂNDIA;10;12;83;12;7;4145;5;171;2953;
SE;280010;AMPARO DE SÃO FRANCISCO;10;12;83;12;8;2638;7;150;2380;
TO;171150;JAÚ DO TOCANTINS;10;12;83;12;8;3868;8;150;3878;
SC;420208;BANDEIRANTE;10;12;83;12;9;3462;7;133;2648;
PR;412015;PORTO BARREIRO;10;12;83;12;9;3538;8;133;3184;
PI;220695;NOVO SANTO ANTÔNIO;10;13;77;13;10;3900;8;130;3003;
